Voucher Id,Invoice ,Invoice ,Supplier Name,Receipt No.,Bill No.,Bill Date,D.N. No.,D.N. Date,Currenc,Group,Item Description,Unit,Quantity,Gross Amount,Discount,Additional Custom ,Basic Custom Duty,Basic Custom Duty ,Basic Custom Duty ,Central Sales Tax ,Cst Purchase @1%,Cst Purchase @2%,Cvd,Ec On Purchase ,Excise On ,Excise On ,Excise On ,Hec On Purchase ,Input Vat - 12.50% ,Input Vat - 4.00% ,Input Vat ,Input Vat ,
PB000103,PB0000061,21-04-2015,Hindalco,RCPT0000000032,DGH/15000115,20-04-2015,DGH/15000115,20-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6021.00,2510757.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313845.00,0.00,0.00,0.00,112984.00,0.00,28246.00,0.00
PB000104,PB0000066,22-04-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000064,112,14-04-2015,112,14-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 45,PCS,180.00,37800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,851.00,0.00,0.00,0.00,4725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,PLAS SPOOL PT- 90,PCS,200.00,150000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3375.00,0.00,0.00,0.00,18750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,300.00,5250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,0.00,0.00,656.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,RCPT0000000065,112,14-04-2015,112,14-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT-10,PCS,2700.00,47250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1063.00,0.00,0.00,0.00,5906.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000105,PB0000068,22-04-2015,MITSUBA SICAL INDIA LTD.,RCPT0000000067,101462,17-04-2015,101462,18-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT-25,PCS,696.00,20880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,418.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000106,PB0000069,22-04-2015,Walson Woodburn Wire Die Pvt Ltd.,,,,,,INR,DIE and DIE MATERIAL,DIES WIRE DRAWING PCD,PCS,1.00,585.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,73.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000107,PB0000065,22-04-2015,Bharat Petroleum Corporation Ltd.,RCPT0000000011,1102149137,13-04-2015,1102149137,14-04-2015,INR,POWER and FUEL,HIGH SPEED DIESAL ( HSD ),L,12000.00,560571.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000115,PB0000091,27-04-2015,Hindalco,RCPT0000000043,DGH/15000174,25-04-2015,DGH/15000174,25-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5984.00,2495328.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311916.00,0.00,0.00,0.00,112290.00,0.00,28072.00,0.00
PB000116,PB0000092,27-04-2015,Hindalco,RCPT0000000044,DGH/15000171,25-04-2015,DGH/15000171,25-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5989.00,2497413.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312177.00,0.00,0.00,0.00,112384.00,0.00,28096.00,0.00
PB000117,PB0000097,28-04-2015,Hindalco,RCPT0000000046,DGH/15000180,27-04-2015,DGH/15000180,27-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6018.00,2509506.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313688.00,0.00,0.00,0.00,112928.00,0.00,28232.00,0.00
PB000118,PB0000094,28-04-2015,AUTO SERVICE EQUIPMENT,,175,25-04-2015,,,INR,SPARE PARTS,COMPRESSOR SPARE PARTS,PCS,1.00,31611.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,632.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000119,PB0000096,28-04-2015,M.P. SCALE TRADERS,RCPT0000000014,013,27-04-2015,013,27-04-2015,INR,TOOLS and EQUIPMENTS,WEIGHING SCALE,PCS,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.00,0.00,150.00,0.00,0.00
PB000120,PB0000095,28-04-2015,M.P. SCALE TRADERS,RCPT0000000013,012,27-04-2015,012,27-04-2015,INR,TOOLS and EQUIPMENTS,WEIGHING SCALE,PCS,2.00,38000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4750.00,0.00,570.00,0.00,0.00
PB000124,PB0000088,27-04-2015,Bharat Box Company,RCPT0000000071,033,25-04-2015,033,25-04-2015,INR,PACKING MATERIAL,"CORRUGATED BOX PT- 45, 10.50X10.50X16.50- 3 PLY",PCS,684.00,9918.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,397.00,0.00,99.00,0.00
PB000125,PB0000089,27-04-2015,Bharat Box Company,RCPT0000000072,035,25-04-2015,035,25-04-2015,INR,CORRUGATED BOXES,"CORRUGATED BOX-PT10-14.75""X7.5""X9.5""",PCS,1215.00,30375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1215.00,0.00,304.00,0.00
PB000126,PB0000106,30-04-2015,Hindalco,RCPT0000000022,DCR/15000521,30-04-2015,DCR/15000521,30-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,8995.00,3750915.00,0.00,0.00,0.00,0.00,0.00,0.00,42198.00,0.00,0.00,0.00,0.00,468864.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000127,PB0000105,30-04-2015,Hindalco,RCPT0000000021,DCR/15000501,30-04-2015,DCR/15000501,,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,2982.00,1243494.00,0.00,0.00,0.00,0.00,0.00,0.00,13989.00,0.00,0.00,0.00,0.00,155437.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000128,PB0000102,30-04-2015,R A Nariman & Co. Pvt Ltd,RCPT0000000015,113,29-04-2015,113,29-04-2015,INR,THINNER,"REDUCER ( MTO, BENZENE )",L,2520.00,166320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3326.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000129,PB0000104,30-04-2015,Hindalco,RCPT0000000050,DGH/15000208,29-04-2015,DGH/15000208,29-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5924.00,2470308.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,308789.00,0.00,0.00,0.00,111164.00,0.00,27791.00,0.00
PB000130,PB0000103,30-04-2015,Hindalco,RCPT0000000049, DGH/15000207,29-04-2015, DGH/15000207,29-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5954.00,2482818.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310352.00,0.00,0.00,0.00,111727.00,0.00,27932.00,0.00
PB000131,PB0000100,29-04-2015,Hindalco,RCPT0000000047,DGH/15000195,28-04-2015,DGH/15000195,28-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5952.00,2481984.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310248.00,0.00,0.00,0.00,111689.00,0.00,27922.00,0.00
PB000132,PB0000101,29-04-2015,Hindalco,RCPT0000000048,DGH/15000198,28-04-2015,DGH/15000198,29-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6022.00,2511174.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313897.00,0.00,0.00,0.00,113003.00,0.00,28251.00,0.00
PB000133,PB0000099,29-04-2015,Hindalco,RCPT0000000020,DCR/15000442,27-04-2015,DCR/15000442,28-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,2990.00,1246830.00,0.00,0.00,0.00,0.00,0.00,0.00,14027.00,0.00,0.00,0.00,0.00,155854.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000134,PB0000098,29-04-2015,Hindalco,RCPT0000000019,DCR/15000441,27-04-2015,25-04-2015,28-04-2015,INR,RAW MATERIAL,COPPER WIRE / ROD (CENTRAL),KG,8952.00,3732984.00,0.00,0.00,0.00,0.00,0.00,0.00,41996.00,0.00,0.00,0.00,0.00,466623.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000145,PB0000093,27-04-2015,Hindalco,RCPT0000000045,DCR15000426,25-04-2015,DCR15000426,26-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6034.00,2516178.00,0.00,0.00,0.00,0.00,0.00,0.00,28307.00,0.00,0.00,0.00,0.00,314522.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000147,PB0000108,30-04-2015,N.K. Joy & Co.,RCPT0000000017,4,23-04-2015,4,23-04-2015,INR,BEARING,BEARING- 6205- 2Z,PCS,5.00,1005.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING- 6206 2Z,PCS,5.00,1480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,BEARING- 6307/C3,PCS,12.00,4092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000148,PB0000107,30-04-2015,Arvind Bearing & Mill Store,RCPT0000000016,240,23-04-2015,240,23-04-2015,INR,BEARING,BEARING- 6301-2Z,PCS,4.00,324.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,3.00,0.00
PB000149,PB0000109,30-04-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000074,230,28-04-2015,230,29-04-2015,INR,PLASTIC SPOOL,PLASTIC SPOOL PT-20,PCS,720.00,27900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,628.00,0.00,0.00,0.00,3488.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000150,PB0000110,30-04-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),,,,,,INR,PLASTIC SPOOL MISC,MISC. PLASTIC REELS,PCS,1000.00,42750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,962.00,0.00,0.00,0.00,5344.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000154,PB0000090,27-04-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000073,208,25-04-2015,208,25-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 45,PCS,180.00,37800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,851.00,0.00,0.00,0.00,4725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,PLAS SPOOL PT-04,PCS,1000.00,19000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,428.00,0.00,0.00,0.00,2375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,3000.00,106500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2396.00,0.00,0.00,0.00,13313.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000155,PB0000067,22-04-2015,MITSUBA SICAL INDIA LTD.,RCPT0000000066,101461,17-04-2015,101461,18-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT-180 / PT-200,PCS,100.00,14547.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000156,PB0000124,30-04-2015,Iskon Packaging Wood Works,RCPT0000000079,05,11-04-2015,05,30-04-2015,INR,WOODEN PALLET,WOODEN GUTKA,PCS,1750.00,12250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,490.00,0.00,123.00,0.00
PB000157,PB0000126,30-04-2015,HONDA SIEL POWER PRODUCTS LTD - SUPPLIER,RCPT0000000080,278,30-04-2015,278,30-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 90,PCS,99.00,28710.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3589.00,0.00,431.00,0.00,0.00
PB000158,PB0000122,30-04-2015,TILES STUDIO,,,,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,36.00,21474.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2684.00,0.00,322.00,0.00,0.00
PB000159,PB0000120,30-04-2015,LAXMAN SHARMA (SUPPLIERT),RCPT0000000077,,,,,INR,WOODEN PALLET,WOODEN BOX 38*29*27,PCS,10.00,9700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000160,PB0000121,30-04-2015,LAXMAN SHARMA (SUPPLIERT),RCPT0000000078,12,30-04-2015,12,30-04-2015,INR,WOODEN PALLET,WOODEN BOX 38*29*27,PCS,6.00,5820.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000161,PB0000127,30-04-2015,HONDA SIEL POWER PRODUCTS LTD - SUPPLIER,RCPT0000000075,HO SCRAP LINE-27,29-04-2015,HO SCRAP LINE-27,29-04-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 90,PCS,100.00,29000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3625.00,0.00,435.00,0.00,0.00
PB000162,PB0000125,30-04-2015,Savitri Enterprises,,,,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,20200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,808.00,0.00,202.00,0.00
PB000163,PB0000117,06-05-2015,Hindalco,RCPT0000000056,DGH/15000308,05-05-2015,DGH/15000308,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3018.00,1270695.70,1509.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158837.00,0.00,0.00,0.00,57181.00,0.00,14295.00,0.00
PB000164,PB0000115,06-05-2015,Hindalco,RCPT0000000054,DGH/15000306,05-05-2015,DGH/15000306,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2993.00,1260169.73,1496.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157521.00,0.00,0.00,0.00,56708.00,0.00,14177.00,0.00
PB000165,PB0000114,06-05-2015,Hindalco,RCPT0000000053,DGH/15000305,05-05-2015,DGH/15000305,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3003.00,1264380.12,1501.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158048.00,0.00,0.00,0.00,56897.00,0.00,14224.00,0.00
PB000166,PB0000113,06-05-2015,Hindalco,RCPT0000000052,DGH/15000295,04-05-2015,DGH/15000295,04-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5999.00,2525812.96,2999.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315727.00,0.00,0.00,0.00,113662.00,0.00,28415.00,0.00
PB000167,PB0000112,06-05-2015,Hindalco,RCPT0000000051,DGH/15000294,04-05-2015,DGH/15000294,04-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5975.00,2515708.02,2987.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314464.00,0.00,0.00,0.00,113207.00,0.00,28302.00,0.00
PB000168,PB0000119,06-05-2015,Hindalco,RCPT0000000024,DCR/15000734,05-05-2015,DCR/15000734,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2980.00,1254696.22,0.00,0.00,0.00,0.00,0.00,0.00,14115.00,0.00,0.00,0.00,0.00,156837.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000169,PB0000118,06-05-2015,Hindalco,RCPT0000000023,DCR/15000733,05-05-2015,DCR/15000733,06-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,8955.00,3770404.24,0.00,0.00,0.00,0.00,0.00,0.00,42417.00,0.00,0.00,0.00,0.00,471301.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000170,PB0000116,06-05-2015,Hindalco,RCPT0000000055,DGH/15000307,05-05-2015,DGH/15000307,05-05-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3007.00,1266064.27,1503.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158258.00,0.00,0.00,0.00,56973.00,0.00,14243.00,0.00
PB000184,PB0000028,14-04-2015,Om Wooden Industries,RCPT0000000058,22 ,10-04-2015,,,INR,WOODEN PALLET,PALLET ALL TYPES,PCS,25.00,12375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495.00,0.00,124.00,0.00
,,,,,,,,,,,WOODEN PALLET 37*25.50,PCS,15.00,6750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,0.00,68.00,0.00
,,,,,,,,,,,WOODEN PALLET 37*37,PCS,25.00,18375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735.00,0.00,184.00,0.00
,,,,,,,,,,,WOODEN PALLET 44*33,PCS,15.00,7800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312.00,0.00,78.00,0.00
PB000185,PB0000020,10-04-2015,Bharat Box Company,RCPT0000000057,008,08-04-2015,,08-04-2015,INR,PACKING MATERIAL,"CORRUGATED BOX PT- 45, 10.50X10.50X16.50- 3 PLY",PCS,500.00,7250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,0.00,73.00,0.00
,,,,,,,,,,WRAPPER,WRAPPER-PT- 45- 330 MM,KG,388.00,15132.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,605.00,0.00,151.00,0.00
PB000186,PB0000123,30-04-2015,A-One Mineral Water Industry,,42,30-04-2015,,,INR,CHEMICAL,D M WATER,L,52000.00,9360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1170.00,0.00,140.00,0.00,0.00
PB000187,PB0000071,24-04-2015,Hindalco,RCPT0000000034,DGH/15000106,18-04-2015,DGH/15000106,18-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5988.00,2484840.00,2994.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312125.00,0.00,0.00,0.00,112365.00,0.00,28091.00,0.00
PB000188,PB0000072,24-04-2015,Hindalco,RCPT0000000036,DGH/15000107,18-04-2015,DGH/15000107,18-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5979.00,2493243.00,2989.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311655.00,0.00,0.00,0.00,112196.00,0.00,28049.00,0.00
PB000189,PB0000073,24-04-2015,Hindalco,RCPT0000000037,DGH/15000109,18-04-2015,DGH/15000109,18-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5990.00,2497830.00,2995.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312229.00,0.00,0.00,0.00,112402.00,0.00,28101.00,0.00
PB000190,PB0000048,16-04-2015,Hindalco,RCPT0000000025,DGH/15000077,15-04-2015,,16-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2973.00,1239741.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154968.00,0.00,0.00,0.00,55788.00,0.00,13947.00,0.00
PB000191,PB0000010,07-04-2015,Hindalco,RCPT0000000003,DGH/15000002,06-04-2015,,06-04-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5972.00,2490324.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311291.00,0.00,0.00,0.00,112065.00,0.00,28016.00,0.00
PB000192,PB0000002,04-04-2015,Bharat Box Company,RCPT0000000051,001,02-04-2015,,,INR,CORRUGATED BOXES,"CORRUGATED BOX - PT-25- 9.25X 9.25X 11.25"" 3PLY",PCS,2482.00,27302.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1092.00,0.00,273.00,0.00
,,,,,,,,,,,"CORRUGATED BOX-PT10-14.75""X7.5""X9.5""",PCS,300.00,7500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,75.00,0.00
PB000193,PB0000005,06-04-2015,ELANTAS Beck India Ltd.,RCPT0000000019,10670,04-04-2015,,04-04-2015,INR,TOP COAT,AI-BV1013,KG,1470.00,380730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8566.00,0.00,0.00,0.00,47591.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000205,PB0000128,08-05-2015,Scientific Agencies Pvt. Ltd,RCPT0000000018,107,29-04-2015,107,01-05-2015,INR,CHEMICAL,WAX PARAFIN,KG,4.00,3264.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000206,PB0000129,07-05-2015,Arvind Bearing & Mill Store,RCPT0000000019,314,01-05-2015,314,01-05-2015,INR,BEARING,BEARING - 6900ZZ,PCS,6.00,781.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,8.00,0.00
PB000207,PB0000130,07-05-2015,NALWA TRADING AGENCIES,,006,02-05-2015,,,INR,PIPE FITTING,MS PIPE FITTINGS,PCS,1.00,3370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000210,PB0000132,08-05-2015,Fuming Beverages,,MRN-299/04/05/15 ,04-05-2015,,,INR,STAFF WELFARE,TEA & COFFEE,KG,32.00,6080.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000211,PB0000133,08-05-2015,BANSAL MACHINERY STORE,,MRN 300 BILL NO 82/ ,04-05-2015,,,INR,MISC.,"ELFY , EPOXY, ARALDITE ETC.",PCS,1.00,1990.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00,20.00,0.00
PB000212,PB0000134,08-05-2015,BRM ENTERPRISES,RCPT0000000020,1271,02-05-2015,MRN-301,04-05-2015,INR,CHEMICAL,PHENOPHTHELENE  SOLU. 8.3- 10,ML,6.00,945.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000213,PB0000135,08-05-2015,MYKODA AUTO INDUSTRIES (REGD.),RCPT0000000021,277,02-05-2015,MRN-302,04-05-2015,INR,OIL SEAL and RINGS,OIL SEAL  30X47X7X10,PCS,10.00,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,24.00,0.00
,,,,,,,,,,,OIL SEAL  32X52X7X10,PCS,10.00,2800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,0.00,28.00,0.00
,,,,,,,,,,,OIL SEAL  50X72X7-8 ( MAG ),PCS,10.00,3900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,0.00,39.00,0.00
PB000214,PB0000137,09-05-2015,MAHESH PAINTS & HARDWARE STORE,,MRN-307 /04/05/15 BILL ,04-05-2015,,,INR,BUILDING MATERIAL,R&M BUILDING,PC,3.00,510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,5.00,0.00
PB000215,PB0000138,09-05-2015,MEGA CARBON PRODUCTS PVT. LTD.,,MRN-308/04/0515 ,01-05-2015,,,INR,HOUSE KEEPING MATERIAL,BRUSH,PCS,16.00,8560.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000216,PB0000131,07-05-2015,SSK CHEMICALS PVT. LTD.,RCPT0000000030,51,02-05-2015,51,03-05-2015,INR,ENAMEL,VAR-HIGH SPEED,KG,4200.00,378000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8505.00,0.00,0.00,0.00,47250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB000217,PB0000145,11-05-2015,MILHARD SALES PVT. LTD.,,,,,,INR,TOOLS and EQUIPMENTS,MICROMETER,PCS,2.00,5325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.00,0.00,53.00,0.00
PB000218,PB0000136,08-05-2015,MYKODA AUTO INDUSTRIES (REGD.),,,,,,INR,OIL SEAL and RINGS,MISC. OIL SEALS,PCS,48.00,2616.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,0.00,26.00,0.00
PB000219,PB0000139,09-05-2015,S.S.Packaging,RCPT0000000081,107,04-05-2015,MRN-309,04-05-2015,INR,PACKING MATERIAL,STRECH FILM,KG,122.80,17806.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2226.00,0.00,0.00,0.00,801.00,0.00,200.00,0.00
