Customer Name,Invoice No.,Invoice Date,Invoice Type,Currency,Item No.,Item Name,Unit,Qty,Price,Gross Amount(Specific),"Tax
(Specific)",Discount,Net Amount(Specific),Net Amount(Base)
G K WINDING WIRES LTD. - FARIDABAD,SI000220,10-04-2015,DIRECT INVOICE,INR,CU34FCMEDPT-10,CU34FCMEDPT-10,KG,565.060,501.250,283236.325,35405.000,0.000,318641.325,318641.325
G K WINDING WIRES LTD. - FARIDABAD,SI000220,10-04-2015,DIRECT INVOICE,INR,CU38FCMEDPT-10,CU38FCMEDPT-10,KG,356.100,517.250,184192.725,23024.000,0.000,207216.725,207216.725
G K WINDING WIRES LTD. - FARIDABAD,SI000221,10-04-2015,DIRECT INVOICE,INR,AL28MPMEDPT-25,AL28MPMEDPT-25,KG,147.655,275.150,40627.273,5078.000,0.000,45705.273,45705.273
G K WINDING WIRES LTD. - FARIDABAD,SI000221,10-04-2015,DIRECT INVOICE,INR,AL30MPMEDPT-25,AL30MPMEDPT-25,KG,229.435,264.400,60662.614,7583.000,0.000,68245.614,68245.614
G K WINDING WIRES LTD. - FARIDABAD,SI000222,10-04-2015,DIRECT INVOICE,INR,CU19.5MPMEDPT-25,CU19.5MPMEDPT-25,KG,46.875,483.250,22652.344,2832.000,0.000,25484.344,25484.344
G K WINDING WIRES LTD. - FARIDABAD,SI000222,10-04-2015,DIRECT INVOICE,INR,CU19HCMEDM-266,CU19HCMEDM-266,KG,20.280,483.250,9800.310,1225.000,0.000,11025.310,11025.310
G K WINDING WIRES LTD. - FARIDABAD,SI000222,10-04-2015,DIRECT INVOICE,INR,CU20.5MPMEDPT-25,CU20.5MPMEDPT-25,KG,107.000,486.250,52028.750,6504.000,0.000,58532.750,58532.750
G K WINDING WIRES LTD. - FARIDABAD,SI000222,10-04-2015,DIRECT INVOICE,INR,CU20MPMEDPT-25,CU20MPMEDPT-25,KG,72.975,483.250,35265.169,4408.000,0.000,39673.169,39673.169
G K WINDING WIRES LTD. - FARIDABAD,SI000222,10-04-2015,DIRECT INVOICE,INR,CU21.5MPMEDPT-25,CU21.5MPMEDPT-25,KG,54.675,486.250,26585.719,3323.000,0.000,29908.719,29908.719
G K WINDING WIRES LTD. - FARIDABAD,SI000222,10-04-2015,DIRECT INVOICE,INR,CU21MPMEDPT-25,CU21MPMEDPT-25,KG,33.915,486.250,16491.169,2061.000,0.000,18552.169,18552.169
G K WINDING WIRES LTD. - FARIDABAD,SI000223,10-04-2015,DIRECT INVOICE,INR,CU22.5MPMEDPT-25,CU22.5MPMEDPT-25,KG,19.510,487.250,9506.248,1188.000,0.000,10694.248,10694.248
G K WINDING WIRES LTD. - FARIDABAD,SI000223,10-04-2015,DIRECT INVOICE,INR,CU23MPMEDPT-25,CU23MPMEDPT-25,KG,109.570,487.250,53387.982,6673.000,0.000,60060.982,60060.982
G K WINDING WIRES LTD. - FARIDABAD,SI000223,10-04-2015,DIRECT INVOICE,INR,CU25MPMEDPT-25,CU25MPMEDPT-25,KG,44.135,489.250,21593.049,2699.000,0.000,24292.049,24292.049
G K WINDING WIRES LTD. - FARIDABAD,SI000253,12-04-2015,DIRECT INVOICE,INR,CU0.58DCMEDPT-90,CU0.58DCMEDPT-90,KG,244.160,466.280,113846.925,14231.000,0.000,128077.925,128077.925
G K WINDING WIRES LTD. - FARIDABAD,SI000253,12-04-2015,DIRECT INVOICE,INR,CU0.8DCMEDPT-90,CU0.8DCMEDPT-90,KG,489.465,464.920,227562.068,28445.000,0.000,256007.068,256007.068
G K WINDING WIRES LTD. - FARIDABAD,SI000253,12-04-2015,DIRECT INVOICE,INR,CU0.95DCMEDPT-90,CU0.95DCMEDPT-90,KG,417.285,463.920,193586.857,24198.000,0.000,217784.857,217784.857
G K WINDING WIRES LTD. - FARIDABAD,SI000253,12-04-2015,DIRECT INVOICE,INR,CU1DCMEDPT-90,CU1DCMEDPT-90,KG,960.540,463.920,445613.717,55702.000,0.000,501315.717,501315.717
G K WINDING WIRES LTD. - FARIDABAD,SI000254,12-04-2015,DIRECT INVOICE,INR,AL22DCMEDPT-90,AL22DCMEDPT-90,KG,1052.140,306.440,322417.782,40302.000,0.000,362719.782,362719.782
G K WINDING WIRES LTD. - FARIDABAD,SI000254,12-04-2015,DIRECT INVOICE,INR,AL29MPMEDPT-25,AL29MPMEDPT-25,KG,510.845,297.450,151950.845,18994.000,0.000,170944.845,170944.845
G K WINDING WIRES LTD. - FARIDABAD,SI000255,12-04-2015,DIRECT INVOICE,INR,CU0.53DCFINEPT-25,CU0.53DCFINEPT-25,KG,1941.950,485.400,942622.530,117828.000,0.000,1060450.530,1060450.530
G K WINDING WIRES LTD. - FARIDABAD,SI000255,12-04-2015,DIRECT INVOICE,INR,CU0.72MPMEDPT-45,CU0.72MPMEDPT-45,KG,509.105,478.790,243754.383,30469.000,0.000,274223.383,274223.383
G K WINDING WIRES LTD. - FARIDABAD,SI000255,12-04-2015,DIRECT INVOICE,INR,CU0.7MPMEDPT-90,CU0.7MPMEDPT-90,KG,1124.530,469.260,527696.948,65962.000,0.000,593658.948,593658.948
G K WINDING WIRES LTD. - FARIDABAD,SI000255,12-04-2015,DIRECT INVOICE,INR,CU36FCMEDPT-10,CU36FCMEDPT-10,KG,356.640,504.250,179835.720,22479.000,0.000,202314.720,202314.720
G K WINDING WIRES LTD. - FARIDABAD,SI000276,13-04-2015,DIRECT INVOICE,INR,CU0.55MCFINEPT-45,CU0.55MCFINEPT-45,KG,1472.625,497.400,732483.675,91560.000,0.000,824043.675,824043.675
G K WINDING WIRES LTD. - FARIDABAD,SI000276,13-04-2015,DIRECT INVOICE,INR,CU0.6DCFINEPT-45,CU0.6DCFINEPT-45,KG,462.170,479.400,221564.298,27696.000,0.000,249260.298,249260.298
G K WINDING WIRES LTD. - FARIDABAD,SI000276,13-04-2015,DIRECT INVOICE,INR,CU0.72MPMEDPT-45,CU0.72MPMEDPT-45,KG,519.410,478.790,248688.314,31086.000,0.000,279774.314,279774.314
G K WINDING WIRES LTD. - FARIDABAD,SI000292,14-04-2015,DIRECT INVOICE,INR,CU0.72MPMEDPT-45,CU0.72MPMEDPT-45,KG,1030.325,478.790,493309.307,61664.000,0.000,554973.307,554973.307
G K WINDING WIRES LTD. - FARIDABAD,SI000292,14-04-2015,DIRECT INVOICE,INR,CU0.7MPMEDPT-90,CU0.7MPMEDPT-90,KG,706.305,469.260,331440.684,41430.000,0.000,372870.684,372870.684
G K WINDING WIRES LTD. - FARIDABAD,SI000292,14-04-2015,DIRECT INVOICE,INR,CU36FCMEDPT-10,CU36FCMEDPT-10,KG,127.960,504.250,64523.830,8065.000,0.000,72588.830,72588.830
G K WINDING WIRES LTD. - FARIDABAD,SI000292,14-04-2015,DIRECT INVOICE,INR,CU38SSMEDPT-10,CU38SSMEDPT-10,KG,499.615,523.200,261398.568,32675.000,0.000,294073.568,294073.568
G K WINDING WIRES LTD. - FARIDABAD,SI000292,14-04-2015,DIRECT INVOICE,INR,CU40SSMEDPT-4,CU40SSMEDPT-4,KG,500.945,538.200,269608.599,33701.000,0.000,303309.599,303309.599
G K WINDING WIRES LTD. - FARIDABAD,SI000322,15-04-2015,DIRECT INVOICE,INR,CU0.29MCFINEPT-25,CU0.29MCFINEPT-25,KG,372.790,534.200,199144.418,24893.000,0.000,224037.418,224037.418
G K WINDING WIRES LTD. - FARIDABAD,SI000322,15-04-2015,DIRECT INVOICE,INR,CU0.55MCFINEPT-45,CU0.55MCFINEPT-45,KG,776.880,497.400,386420.112,48303.000,0.000,434723.112,434723.112
G K WINDING WIRES LTD. - FARIDABAD,SI000322,15-04-2015,DIRECT INVOICE,INR,CU0.57MCFINEPT-45,CU0.57MCFINEPT-45,KG,366.605,496.900,182166.024,22771.000,0.000,204937.024,204937.024
G K WINDING WIRES LTD. - FARIDABAD,SI000322,15-04-2015,DIRECT INVOICE,INR,CU0.65MCFINEPT-45,CU0.65MCFINEPT-45,KG,306.335,495.400,151758.359,18970.000,0.000,170728.359,170728.359
G K WINDING WIRES LTD. - FARIDABAD,SI000334,16-04-2015,DIRECT INVOICE,INR,CU36FCMEDPT-10,CU36FCMEDPT-10,KG,354.850,502.200,178205.670,22276.000,0.000,200481.670,200481.670
G K WINDING WIRES LTD. - FARIDABAD,SI000341,16-04-2015,DIRECT INVOICE,INR,CU20.5MPMEDPT-25,CU20.5MPMEDPT-25,KG,59.860,484.200,28984.212,3623.000,0.000,32607.212,32607.212
G K WINDING WIRES LTD. - FARIDABAD,SI000341,16-04-2015,DIRECT INVOICE,INR,CU20MPMEDPT-25,CU20MPMEDPT-25,KG,30.015,481.200,14443.218,1805.000,0.000,16248.218,16248.218
G K WINDING WIRES LTD. - FARIDABAD,SI000341,16-04-2015,DIRECT INVOICE,INR,CU23MPMEDPT-25,CU23MPMEDPT-25,KG,98.310,485.200,47700.012,5963.000,0.000,53663.012,53663.012
G K WINDING WIRES LTD. - FARIDABAD,SI000342,16-04-2015,DIRECT INVOICE,INR,AL22DCMEDPT-90,AL22DCMEDPT-90,KG,1602.645,306.440,491114.534,61389.000,0.000,552503.534,552503.534
G K WINDING WIRES LTD. - FARIDABAD,SI000342,16-04-2015,DIRECT INVOICE,INR,AL28MPMEDPT-25,AL28MPMEDPT-25,KG,230.870,275.150,63523.880,7940.000,0.000,71463.880,71463.880
G K WINDING WIRES LTD. - FARIDABAD,SI000342,16-04-2015,DIRECT INVOICE,INR,AL29MPMEDPT-25,AL29MPMEDPT-25,KG,494.825,256.650,126996.836,15875.000,0.000,142871.836,142871.836
G K WINDING WIRES LTD. - FARIDABAD,SI000342,16-04-2015,DIRECT INVOICE,INR,AL30MPMEDPT-25,AL30MPMEDPT-25,KG,69.780,264.400,18449.832,2306.000,0.000,20755.832,20755.832
G K WINDING WIRES LTD. - FARIDABAD,SI000386,19-04-2015,DIRECT INVOICE,INR,CU0.35MCFINEPT-90,CU0.35MCFINEPT-90,KG,70.590,484.920,34230.503,4279.000,0.000,38509.503,38509.503
G K WINDING WIRES LTD. - FARIDABAD,SI000386,19-04-2015,DIRECT INVOICE,INR,CU0.45DCFINEPT-90,CU0.45DCFINEPT-90,KG,81.995,466.920,38285.105,4786.000,0.000,43071.105,43071.105
G K WINDING WIRES LTD. - FARIDABAD,SI000386,19-04-2015,DIRECT INVOICE,INR,CU0.55DCFINEPT-90,CU0.55DCFINEPT-90,KG,983.080,468.920,460985.874,57623.000,0.000,518608.874,518608.874
G K WINDING WIRES LTD. - FARIDABAD,SI000386,19-04-2015,DIRECT INVOICE,INR,CU0.58DCMEDPT-90,CU0.58DCMEDPT-90,KG,1020.370,466.280,475778.124,59472.000,0.000,535250.124,535250.124
G K WINDING WIRES LTD. - FARIDABAD,SI000386,19-04-2015,DIRECT INVOICE,INR,cu0.65dcfinept-90,CU0.65DCFINEPT-90,KG,81.225,464.920,37763.127,4720.000,0.000,42483.127,42483.127
G K WINDING WIRES LTD. - FARIDABAD,SI000386,19-04-2015,DIRECT INVOICE,INR,CU0.6DCFINEPT-90,CU0.6DCFINEPT-90,KG,81.565,464.920,37921.200,4740.000,0.000,42661.200,42661.200
G K WINDING WIRES LTD. - FARIDABAD,SI000387,19-04-2015,DIRECT INVOICE,INR,CU0.85DCMEDPT-90,CU0.85DCMEDPT-90,KG,164.170,464.920,76325.916,9541.000,0.000,85866.916,85866.916
G K WINDING WIRES LTD. - FARIDABAD,SI000387,19-04-2015,DIRECT INVOICE,INR,CU0.95DCMEDPT-90,CU0.95DCMEDPT-90,KG,913.105,463.920,423607.672,52951.000,0.000,476558.672,476558.672
G K WINDING WIRES LTD. - FARIDABAD,SI000387,19-04-2015,DIRECT INVOICE,INR,CU0.9DCMEDPT-90,CU0.9DCMEDPT-90,KG,85.250,463.920,39549.180,4944.000,0.000,44493.180,44493.180
G K WINDING WIRES LTD. - FARIDABAD,SI000388,19-04-2015,DIRECT INVOICE,INR,CU0.363hssfINEPT-25,CU0.363HSSFINEPT-25,KG,593.420,507.060,300899.545,37612.000,0.000,338511.545,338511.545
G K WINDING WIRES LTD. - FARIDABAD,SI000388,19-04-2015,DIRECT INVOICE,INR,CU0.7MPMEDPT-90,CU0.7MPMEDPT-90,KG,472.900,469.260,221913.054,27739.000,0.000,249652.054,249652.054
G K WINDING WIRES LTD. - FARIDABAD,SI000388,19-04-2015,DIRECT INVOICE,INR,CU35FCMEDPT-10,CU35FCMEDPT-10,KG,499.770,480.000,239889.600,29986.000,0.000,269875.600,269875.600
G K WINDING WIRES LTD. - FARIDABAD,SI000389,19-04-2015,DIRECT INVOICE,INR,AL22DCMEDPT-90,AL22DCMEDPT-90,KG,675.215,306.440,206912.885,25864.000,0.000,232776.885,232776.885
G K WINDING WIRES LTD. - FARIDABAD,SI000409,20-04-2015,DIRECT INVOICE,INR,AL29MPMEDPT-25,AL29MPMEDPT-25,KG,379.315,256.650,97351.195,12169.000,0.000,109520.195,109520.195
G K WINDING WIRES LTD. - FARIDABAD,SI000409,20-04-2015,DIRECT INVOICE,INR,AL32MPMEDPT-10,AL32MPMEDPT-10,KG,131.400,265.650,34906.410,4363.000,0.000,39269.410,39269.410
G K WINDING WIRES LTD. - FARIDABAD,SI000410,20-04-2015,DIRECT INVOICE,INR,CU13BARE WIRE,CU13BARE WIRE,KG,471.200,451.060,212539.472,26567.000,0.000,239106.472,239106.472
G K WINDING WIRES LTD. - FARIDABAD,SI000411,20-04-2015,DIRECT INVOICE,INR,CU0.363hssfINEPT-25,CU0.363HSSFINEPT-25,KG,494.025,507.060,250500.316,31313.000,0.000,281813.316,281813.316
G K WINDING WIRES LTD. - FARIDABAD,SI000411,20-04-2015,DIRECT INVOICE,INR,CU0.55DCFINEPT-45,CU0.55DCFINEPT-45,KG,898.205,479.400,430599.477,53825.000,0.000,484424.477,484424.477
G K WINDING WIRES LTD. - FARIDABAD,SI000411,20-04-2015,DIRECT INVOICE,INR,CU0.6DCFINEPT-45,CU0.6DCFINEPT-45,KG,457.535,479.400,219342.279,27418.000,0.000,246760.279,246760.279
G K WINDING WIRES LTD. - FARIDABAD,SI000411,20-04-2015,DIRECT INVOICE,INR,CU40SSMEDPT-4,CU40SSMEDPT-4,KG,252.490,535.060,135097.299,16887.000,0.000,151984.299,151984.299
G K WINDING WIRES LTD. - FARIDABAD,SI000429,21-04-2015,DIRECT INVOICE,INR,CU0.55MCFINEPT-45,CU0.55MCFINEPT-45,KG,1478.830,497.400,735570.042,91946.000,0.000,827516.042,827516.042
G K WINDING WIRES LTD. - FARIDABAD,SI000449,22-04-2015,DIRECT INVOICE,INR,CU0.53DCFINEPT-25,CU0.53DCFINEPT-25,KG,648.450,485.400,314757.630,39345.000,0.000,354102.630,354102.630
G K WINDING WIRES LTD. - FARIDABAD,SI000449,22-04-2015,DIRECT INVOICE,INR,CU0.87MPMEDPT-90,CU0.87MPMEDPT-90,KG,916.655,478.150,438298.588,54787.000,0.000,493085.588,493085.588
G K WINDING WIRES LTD. - FARIDABAD,SI000450,22-04-2015,DIRECT INVOICE,INR,AL22DCMEDPT-90,AL22DCMEDPT-90,KG,1089.305,306.440,333806.624,41726.000,0.000,375532.624,375532.624
G K WINDING WIRES LTD. - FARIDABAD,SI000470,23-04-2015,DIRECT INVOICE,INR,AL28MPMEDPT-25,AL28MPMEDPT-25,KG,452.790,275.150,124585.168,15573.000,0.000,140158.168,140158.168
G K WINDING WIRES LTD. - FARIDABAD,SI000470,23-04-2015,DIRECT INVOICE,INR,AL29MPMEDPT-25,AL29MPMEDPT-25,KG,536.560,256.650,137708.124,17214.000,0.000,154922.124,154922.124
G K WINDING WIRES LTD. - FARIDABAD,SI000470,23-04-2015,DIRECT INVOICE,INR,AL30MPMEDPT-25,AL30MPMEDPT-25,KG,523.110,264.400,138310.284,17289.000,0.000,155599.284,155599.284
G K WINDING WIRES LTD. - FARIDABAD,SI000471,23-04-2015,DIRECT INVOICE,INR,CU0.72MPMEDPT-45,CU0.72MPMEDPT-45,KG,1127.165,473.840,534095.864,66762.000,0.000,600857.864,600857.864
G K WINDING WIRES LTD. - FARIDABAD,SI000471,23-04-2015,DIRECT INVOICE,INR,CU22MPMEDM-266,CU22MPMEDM-266,KG,343.350,481.060,165171.951,20646.000,0.000,185817.951,185817.951
G K WINDING WIRES LTD. - FARIDABAD,SI000471,23-04-2015,DIRECT INVOICE,INR,CU37FCMEDPT-10,CU37FCMEDPT-10,KG,80.840,504.060,40748.210,5094.000,0.000,45842.210,45842.210
G K WINDING WIRES LTD. - FARIDABAD,SI000471,23-04-2015,DIRECT INVOICE,INR,CU38SSFINEPT-10,CU38SSFINEPT-10,KG,409.570,520.060,213000.974,26625.000,0.000,239625.974,239625.974
G K WINDING WIRES LTD. - FARIDABAD,SI000500,24-04-2015,DIRECT INVOICE,INR,CU0.53DCFINEPT-25,CU0.53DCFINEPT-25,KG,1945.710,485.400,944447.634,118056.000,0.000,1062503.634,1062503.634
G K WINDING WIRES LTD. - FARIDABAD,SI000501,24-04-2015,DIRECT INVOICE,INR,AL22DCMEDPT-90,AL22DCMEDPT-90,KG,874.430,306.440,267960.329,33495.000,0.000,301455.329,301455.329
G K WINDING WIRES LTD. - FARIDABAD,SI000512,26-04-2015,DIRECT INVOICE,INR,AL22DCMEDPT-90,AL22DCMEDPT-90,KG,1059.750,306.440,324749.790,40594.000,0.000,365343.790,365343.790
G K WINDING WIRES LTD. - FARIDABAD,SI000512,26-04-2015,DIRECT INVOICE,INR,AL26MPMEDPT-25,AL26MPMEDPT-25,KG,251.380,249.650,62757.017,7845.000,0.000,70602.017,70602.017
G K WINDING WIRES LTD. - FARIDABAD,SI000512,26-04-2015,DIRECT INVOICE,INR,AL34MPMEDPT-10,AL34MPMEDPT-10,KG,443.120,300.650,133224.028,16653.000,0.000,149877.028,149877.028
